username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
travelmol;2009-11-05 23:59;0;0;"RT @mresnicoff Protecting yourself from #H1N1 swine flu on airplanes http://twurl.nl/7vdwq5 #swineflu #flu #traveltips #travel #influenza";;@mresnicoff;#H1N1 #swineflu #flu #traveltips #travel #influenza;"5464203641";https://twitter.com/travelmol/status/5464203641
gregmperkins;2009-11-05 23:57;0;0;"RT @CDCFlu Four new Influenza Round Table videos posted on CDC’s YouTube channel: http://tinyurl.com/yzwgnh9";;@CDCFlu;;"5464163586";https://twitter.com/gregmperkins/status/5464163586
SwineFluNewsHK;2009-11-05 23:57;0;0;"Free jabs set to proceed for 2m at tall risk http://tinyurl.com/ye2gpqx #influenza #hk #hongkong";;;#influenza #hk #hongkong;"5464158297";https://twitter.com/SwineFluNewsHK/status/5464158297
mokanews;2009-11-05 23:56;0;0;"Influenza humana ya desplazó a gripe estacional en el mundo: OMS: Fuente: Once TV La Organización Mundial de la.. http://bit.ly/1lQCcX";;;;"5464145949";https://twitter.com/mokanews/status/5464145949
cieri;2009-11-05 23:48;0;0;"Where is half of my classmates? Influenza ? Tulun la weh. Kore ijo yasumitakunai yo. Karang xd fuyu yasumi camne?";;;;"5463943291";https://twitter.com/cieri/status/5463943291
SwineFluNewsUSA;2009-11-05 23:46;0;0;"Miss annals 10th swine flu death http://tinyurl.com/ycqjz8w #influenza #jackson #ms";;;#influenza #jackson #ms;"5463901997";https://twitter.com/SwineFluNewsUSA/status/5463901997
influenzanewsde;2009-11-05 23:31;0;0;"#schweinegrippe Neue Grippe im Kreis: Gesunde brauchen Geduld - Gießener Allgem.. http://tinyurl.com/yc89flz #influenza #h1n1";;;#schweinegrippe #influenza #h1n1;"5463531642";https://twitter.com/influenzanewsde/status/5463531642
novelh1n1;2009-11-05 23:30;0;0;"http://novelh1n1.com SPECIAL COVERAGE: H1N1 Influenza News - Nurse.com: ABC NewsSPECIAL COV.. http://bit.ly/1AUkUz";;;;"5463512445";https://twitter.com/novelh1n1/status/5463512445
McHenryCoHealth;2009-11-05 23:30;0;0;"You can't get influenza from the flu vaccine; the viruses in the shot are inactive. The flu vaccine is safe & effective. www.Flu.gov";;;;"5463500751";https://twitter.com/McHenryCoHealth/status/5463500751
informazione;2009-11-05 23:26;0;0;"Influenza A, grave a Torino una donna di 44 anni, oggi 2 morti ...: Fonte: Il Salvagente L'annuncio alla Confer.. http://bit.ly/DZM63";;;;"5463406441";https://twitter.com/informazione/status/5463406441
