username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
drkarenbecker;2009-10-08 23:58;0;0;"Made a Canine Influenza video for 'yall yesterday...vets are now recommending dogs get the new dog influenza ... http://bit.ly/Sgzk1";;;;"4720832862";https://twitter.com/drkarenbecker/status/4720832862
nawa_sama;2009-10-08 23:57;0;0;"@shirotayu hope you get better soon. don't worry in my country this called " influenza 2009" that means it would by expired next year ^__^";;@shirotayu;;"4720791379";https://twitter.com/nawa_sama/status/4720791379
PetWriter;2009-10-08 23:51;0;0;"Should your dog get the canine influenza vaccine? http://bit.ly/Ubr4Q";;;;"4720672263";https://twitter.com/PetWriter/status/4720672263
TrujilloInforma;2009-10-08 23:50;0;0;"Conozca más de la gripe AH1N1: Con el fin de conocer un poco más de la Influenza A H1N1, creencias, prev.. http://bit.ly/35bCYo";;;;"4720647932";https://twitter.com/TrujilloInforma/status/4720647932
ChefLobatto;2009-10-08 23:48;0;0;"Por fin sali de la influenza ahora a echar chelas en este #juevebes";;;#juevebes;"4720584096";https://twitter.com/ChefLobatto/status/4720584096
SwineFluTicker;2009-10-08 23:47;0;0;"Think swine flu is no big deal? Think again: Pandemic H1N1 influenza caused a 15-fold increase in admissions to.. http://bit.ly/2FmieT";;;;"4720571591";https://twitter.com/SwineFluTicker/status/4720571591
LaAldea_Global;2009-10-08 23:47;0;0;"Al Minuto: Aplicarán multas en Oaxaca a quienes no acaten medidas contra influenza | 18:38 PM #Nacion .. http://bit.ly/132DZ3";;;#Nacion;"4720565693";https://twitter.com/LaAldea_Global/status/4720565693
influenzanewsde;2009-10-08 23:46;0;0;"#schweinegrippe Schweinegrippe: Empfehlung zur Impfung gegen A/H1N1 - FOCUS Onl.. http://tinyurl.com/yly8es7 #influenza #h1n1";;;#schweinegrippe #influenza #h1n1;"4720554576";https://twitter.com/influenzanewsde/status/4720554576
HechosAM;2009-10-08 23:46;0;0;"Las vacunas contra la influenza A H1N1 no llegarán a finales de este mes, sino hasta diciembre";;;;"4720553356";https://twitter.com/HechosAM/status/4720553356
Ropositive;2009-10-08 23:45;0;0;"go flu. like influenza . my arms and shoulders hurt. im dooomed.";;;;"4720530544";https://twitter.com/Ropositive/status/4720530544
WorldPharmaNews;2009-10-08 23:45;0;0;"Panenza® and Humenza® Influenza A(H1N1) Vaccines Demonstrate Robust Immune Response After One Dose http://bit.ly/mfdtT";;;;"4720530279";https://twitter.com/WorldPharmaNews/status/4720530279
nppopular;2009-10-08 23:45;0;0;"Google Flu Trends to track spread of influenza in Canada in real time: Google Flu Trends gathers data from the .. http://bit.ly/9weWq";;;;"4720522163";https://twitter.com/nppopular/status/4720522163
