username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
SwineFluNewsAU;2009-07-26 23:57;0;0;"24 Out Of 28 Swine Flu Victims Recovered: Official http://tinyurl.com/lq98zj #swineflu #h1n1";;;#swineflu #h1n1;"2860912597";https://twitter.com/SwineFluNewsAU/status/2860912597
StitcherAlerts;2009-07-26 23:56;0;0;"UK launches H1N1 hotline http://bit.ly/gqgow (2:41 #news #health #swineflu #flu #UK #england )";;;#news #health #swineflu #flu #UK #england;"2860905452";https://twitter.com/StitcherAlerts/status/2860905452
Swineflu_wires;2009-07-26 23:55;0;0;"New post: WHO confirms 4694 cases of swine flu (http://cli.gs/hnNZp)";;;;"2860897481";https://twitter.com/Swineflu_wires/status/2860897481
swinefluh1n1;2009-07-26 23:53;0;0;""Swine flu risk measured in NZ (ScienceAlert)" http://tinyurl.com/mak3qk #swineflu #H1N1";;;#swineflu #H1N1;"2860868249";https://twitter.com/swinefluh1n1/status/2860868249
CurAbility;2009-07-26 23:53;0;0;"#H1N1 #SwineFlu #News Egyptian dies of H1N1 flu after umra pilgrimmage: CAIRO, July 19 (Reuters) - An Egyptian woman ha http://url4.eu/94YB";;;#H1N1 #SwineFlu #News;"2860867779";https://twitter.com/CurAbility/status/2860867779
swinefluh1n1;2009-07-26 23:53;0;0;""Pissed off Former Democrat- ADAP2K: At least 160 Britons are being ..." http://tinyurl.com/m28okp #swineflu #H1N1";;;#swineflu #H1N1;"2860861225";https://twitter.com/swinefluh1n1/status/2860861225
SwineFluNewsNZ;2009-07-26 23:52;0;0;"First reliable swine flu patient http://tinyurl.com/l65tog #swineflu #h1n1";;;#swineflu #h1n1;"2860852658";https://twitter.com/SwineFluNewsNZ/status/2860852658
SwineFluNewsEU;2009-07-26 23:51;0;0;"Australian swine flu quarrel binds lessons for world http://tinyurl.com/l2msry #swineflu #h1n1";;;#swineflu #h1n1;"2860841162";https://twitter.com/SwineFluNewsEU/status/2860841162
asandymorris;2009-07-26 23:48;0;0;"Swine flu: 13 people killed in Paraguay http://tiny.cc/SepQd paraguay sanlorenzo swineflu southamerica flu h1n1";;;;"2860792671";https://twitter.com/asandymorris/status/2860792671
SwineFluNewsCA;2009-07-26 23:46;0;0;"Investigating a CFIA's swine flu fumble http://tinyurl.com/l8mh9o #swineflu #h1n1";;;#swineflu #h1n1;"2860772267";https://twitter.com/SwineFluNewsCA/status/2860772267
4Encouragers;2009-07-26 23:45;0;0;"#Swineflu What to do in church about swine flu | What's in Kelvin's Head: What's in Kelvin&.. http://bit.ly/gq03i";;;#Swineflu;"2860759690";https://twitter.com/4Encouragers/status/2860759690
