username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
swineflu_news_;2009-06-11 23:59;0;0;"Shooting motive?...Iranian election...Unstoppable swine flu ...: GENEVA (AP) The World Health Organization says .. http://bit.ly/1yFFXx";;;;"2124067549";https://twitter.com/swineflu_news_/status/2124067549
swineflu_news_;2009-06-11 23:59;0;0;"Swine Flu Spreads in Maine as WHO Declares a Pandemic - 6/11/09 4 ...: The number of confirmed and probable case.. http://bit.ly/wVbon";;;;"2124067136";https://twitter.com/swineflu_news_/status/2124067136
PaulBelt;2009-06-11 23:57;0;0;"Air Quality concerns? Alergies, Pets,Germs,Bacteria,MRSA, SwineFlu ? live safe: http://bit.ly/yrFZ3";;;;"2124047697";https://twitter.com/PaulBelt/status/2124047697
st_swineflu;2009-06-11 23:55;0;0;"20+ people in Pattaya now have Swine Flu (DirtyWhiteBoy@Foogie) #swineflu http://p.boardtracker.com/1566630420";;@Foogie;#swineflu;"2124031709";https://twitter.com/st_swineflu/status/2124031709
st_swineflu;2009-06-11 23:55;0;0;"so what ever happened to the swine flu? (Deyoge@MySpace) #swineflu http://p.boardtracker.com/1566627046";;@MySpace;#swineflu;"2124030343";https://twitter.com/st_swineflu/status/2124030343
swineflu2;2009-06-11 23:54;0;0;"#swineflu Visits to Immigrant Detention Facility Suspended Due to Swine Flu ... - Washington Post: Visi.. http://tinyurl.com/lzavb7";;;#swineflu;"2124014839";https://twitter.com/swineflu2/status/2124014839
MrKimtech;2009-06-11 23:53;0;0;"With #H1N1 officially a pandemic, WHO chief says "the virus writes the rules" http://tr.im/obI5 Track on map http://tr.im/obKI #swineflu";;;#H1N1 #swineflu;"2124008138";https://twitter.com/MrKimtech/status/2124008138
scottlovegreen;2009-06-11 23:51;0;0;"RT @MisBHaving re #swineflu yep we love to lead the way, NSW are currently ahead by about 0.7% on the unemployemnt rate...";;@MisBHaving;#swineflu;"2123984435";https://twitter.com/scottlovegreen/status/2123984435
Fla_Medic;2009-06-11 23:47;0;0;"Blogging `CIDRAP News: H1N1 Jumped To Humans Months Ago' #swineflu #H1N109 @CIDRAP http://tinyurl.com/lqyks2";;@CIDRAP;#swineflu #H1N109;"2123942815";https://twitter.com/Fla_Medic/status/2123942815
A_Healthy_bliss;2009-06-11 23:47;0;0;"Visit http://www.swineflu911.com for more information on swineflu and H1N1";;;;"2123939910";https://twitter.com/A_Healthy_bliss/status/2123939910
SwineFlu_news;2009-06-11 23:45;0;0;"So how long is a 72-hour quarantine period? http://t.love.com/222210025";;;;"2123915255";https://twitter.com/SwineFlu_news/status/2123915255
H1N1swineflu;2009-06-11 23:44;0;0;"#swineflu Utah health department focuses on most serious swine flu cases: SALT LAKE CITY (AP) - The Uta.. http://tinyurl.com/mtnk8s";;;#swineflu;"2123906038";https://twitter.com/H1N1swineflu/status/2123906038
