username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
swineflu_news_;2009-07-31 23:57;0;0;"2 more die of swine flu: RIYADH: The Ministry of Health, for the second consecutive day, announced on Friday two.. http://bit.ly/26aKWY";;;;"3060976204";https://twitter.com/swineflu_news_/status/3060976204
swineflu2;2009-07-31 23:57;0;0;"#swineflu High school teams cautious over swine flu as camps open - Atlanta Journal Constitution: High .. http://bit.ly/lABvf";;;#swineflu;"3060974623";https://twitter.com/swineflu2/status/3060974623
SwineFluNewsORG;2009-07-31 23:56;0;0;"Summit To Map Out Fall H1N1 Stategy http://tinyurl.com/m6y9wf #swineflu #h1n1";;;#swineflu #h1n1;"3060970767";https://twitter.com/SwineFluNewsORG/status/3060970767
SwineFluNewsAU;2009-07-31 23:56;0;0;"Piggery close due to swine flu outbreak http://tinyurl.com/mty2al #swineflu #h1n1";;;#swineflu #h1n1;"3060970171";https://twitter.com/SwineFluNewsAU/status/3060970171
st_swineflu;2009-07-31 23:54;0;0;"Talk to me about swine flu (jen9803@Parent-2-Parent) #swineflu http://p.boardtracker.com/1664246885";;@Parent;#swineflu;"3060928716";https://twitter.com/st_swineflu/status/3060928716
SwineFluNewsNZ;2009-07-31 23:52;0;0;"Health workman died of swine flu http://tinyurl.com/lsxvbq #swineflu #h1n1";;;#swineflu #h1n1;"3060904801";https://twitter.com/SwineFluNewsNZ/status/3060904801
SwineFluNewsEU;2009-07-31 23:51;0;0;"EN http://tinyurl.com/m7ytk6 #swineflu #h1n1";;;#swineflu #h1n1;"3060896825";https://twitter.com/SwineFluNewsEU/status/3060896825
PeterChristHall;2009-07-31 23:51;0;0;"THUD! German heavy metal concert fans asked not to kiss or share beer for fear of swine flu: http://tinyurl.com/kmxfyr #swineflu #H1N1";;;#swineflu #H1N1;"3060892329";https://twitter.com/PeterChristHall/status/3060892329
SwineFluNewsHK;2009-07-31 23:49;0;0;"Swine flu: how a numbers supplement up http://tinyurl.com/nn3v36 #swineflu #h1n1";;;#swineflu #h1n1;"3060854286";https://twitter.com/SwineFluNewsHK/status/3060854286
SwineFluNewsUSA;2009-07-31 23:48;0;0;"'Lighten up' to alleviate a swine attention crisis http://tinyurl.com/ne9vmz #swineflu #h1n1";;;#swineflu #h1n1;"3060845006";https://twitter.com/SwineFluNewsUSA/status/3060845006
swinefluh1n1;2009-07-31 23:46;0;0;""2 more die of swine flu" http://tinyurl.com/mgltja #swineflu #H1N1";;;#swineflu #H1N1;"3060819701";https://twitter.com/swinefluh1n1/status/3060819701
PeterChristHall;2009-07-31 23:46;0;0;"Latin America accounts for 2/3rds of world's known swine flu fatalities: http://tinyurl.com/lpmefk #swineflu #H1N1";;;#swineflu #H1N1;"3060818962";https://twitter.com/PeterChristHall/status/3060818962
