username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
formerfatguy;2009-07-27 23:59;0;0;"57 people across Canada have now died from the Swine Flu after Alberta's 5th case. #swineflu";;;#swineflu;"2880177922";https://twitter.com/formerfatguy/status/2880177922
SwineFluNewsAU;2009-07-27 23:56;0;0;"An Australian receives a swine flu vaccination in Adelaide - 24 Jul 2009 http://tinyurl.com/mlrx5q #swineflu #h1n1";;;#swineflu #h1n1;"2880141925";https://twitter.com/SwineFluNewsAU/status/2880141925
swinefluh1n1;2009-07-27 23:55;0;0;""Companies start shipping US seasonal flu vaccine" http://tinyurl.com/m89m44 #swineflu #H1N1";;;#swineflu #H1N1;"2880121274";https://twitter.com/swinefluh1n1/status/2880121274
swinefluh1n1;2009-07-27 23:55;0;0;""Cal State San Bernardino employee gets swine flu" http://tinyurl.com/kl7wba #swineflu #H1N1";;;#swineflu #H1N1;"2880120291";https://twitter.com/swinefluh1n1/status/2880120291
swinefluh1n1;2009-07-27 23:55;0;0;""Five SF cops believed to have swine flu" http://tinyurl.com/lb7k73 #swineflu #H1N1";;;#swineflu #H1N1;"2880120101";https://twitter.com/swinefluh1n1/status/2880120101
SwineFluNewsNZ;2009-07-27 23:54;0;0;"Swine Flu Saskatchewan News http://tinyurl.com/prujhe #swineflu #h1n1";;;#swineflu #h1n1;"2880112016";https://twitter.com/SwineFluNewsNZ/status/2880112016
SwineFluNewsORG;2009-07-27 23:53;0;0;"Patiala proprietor tests certain for H1N1 http://tinyurl.com/l3763t #swineflu #h1n1";;;#swineflu #h1n1;"2880088449";https://twitter.com/SwineFluNewsORG/status/2880088449
SwineFluNewsNZ;2009-07-27 23:53;0;0;"Swine flu could 'return with a vengeance' http://tinyurl.com/l3yjzj #swineflu #h1n1";;;#swineflu #h1n1;"2880088206";https://twitter.com/SwineFluNewsNZ/status/2880088206
CurAbility;2009-07-27 23:51;0;0;"#SwineFlu #H1N1 #News As Swine Flu Spreads, Vaccine Makers Race to Catch Up: Officials have counted more than 1 million http://url4.eu/9Djh";;;#SwineFlu #H1N1 #News;"2880065675";https://twitter.com/CurAbility/status/2880065675
CurAbility;2009-07-27 23:51;0;0;"#SwineFlu #H1N1 #News Drugs work best when swine flu found early: study: But H1N1 swine flu has spread so fast that the http://url4.eu/9Djg";;;#SwineFlu #H1N1 #News;"2880065501";https://twitter.com/CurAbility/status/2880065501
SwineFluNewsEU;2009-07-27 23:51;0;0;"WHO confirms 816 deaths from swine flu worldwide http://tinyurl.com/m7faey #swineflu #h1n1";;;#swineflu #h1n1;"2880064946";https://twitter.com/SwineFluNewsEU/status/2880064946
SwineFluNewsHK;2009-07-27 23:49;0;0;"Warning after lassie becomes second fatality http://tinyurl.com/m6ej35 #swineflu #h1n1";;;#swineflu #h1n1;"2880023648";https://twitter.com/SwineFluNewsHK/status/2880023648
