username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
SwineFluNewsORG;2009-07-09 23:57;0;0;"H1N1 Still Spreads around theWorld http://tinyurl.com/lkvbvf #swineflu #h1n1";;;#swineflu #h1n1;"2559157883";https://twitter.com/SwineFluNewsORG/status/2559157883
StECbines;2009-07-09 23:56;0;0;"First pigs gave us SwineFlu now they are giving us an Ebola outbreak in the Philippines http://www.healthzone.ca/health/article/663400";;;;"2559148094";https://twitter.com/StECbines/status/2559148094
SwineFluNewsAU;2009-07-09 23:56;0;0;"German Tourist in Sunny Beach in between Bulgaria's New Swine Flu Cases http://tinyurl.com/lfodss #swineflu #h1n1";;;#swineflu #h1n1;"2559145184";https://twitter.com/SwineFluNewsAU/status/2559145184
fictillius;2009-07-09 23:53;0;0;"Businesses hit as swine flu takes over http://go.fictilli.us/fxqq #swineflu #H1N1 #NSW";;;#swineflu #H1N1 #NSW;"2559095816";https://twitter.com/fictillius/status/2559095816
SwineFluNewsNZ;2009-07-09 23:52;0;0;"Swine Flu Daily Update Issued At: 11am Wednesday 8 Jul 2009. Wales http://tinyurl.com/l2lq4n #swineflu #h1n1";;;#swineflu #h1n1;"2559089012";https://twitter.com/SwineFluNewsNZ/status/2559089012
st_swineflu;2009-07-09 23:51;0;0;"swine flu poll (Technologic@Habbox Forum) #swineflu http://p.boardtracker.com/1622545116";;@Habbox;#swineflu;"2559071938";https://twitter.com/st_swineflu/status/2559071938
st_swineflu;2009-07-09 23:51;0;0;"what would you do... SWINE FLU???? (martijo@Babyworld Community) #swineflu http://p.boardtracker.com/1622532236";;@Babyworld;#swineflu;"2559070195";https://twitter.com/st_swineflu/status/2559070195
SwineFluNewsHK;2009-07-09 23:49;0;0;"Resistant Case Spurs More Swine Flu Testing http://tinyurl.com/m3vr59 #swineflu #h1n1";;;#swineflu #h1n1;"2559045887";https://twitter.com/SwineFluNewsHK/status/2559045887
SwineFluNewsSG;2009-07-09 23:47;0;0;"Swine Flu Ireland News http://tinyurl.com/neu7cu #swineflu #h1n1";;;#swineflu #h1n1;"2559019358";https://twitter.com/SwineFluNewsSG/status/2559019358
SwineFluNewsCA;2009-07-09 23:46;0;0;"Sixth chairman passed from swine flu in Manitoba http://tinyurl.com/l4y3bp #swineflu #h1n1";;;#swineflu #h1n1;"2559007789";https://twitter.com/SwineFluNewsCA/status/2559007789
SwineFluNewsORG;2009-07-09 23:46;0;0;"Champaign County has initial reliable case of swine flu http://tinyurl.com/m7gn4p #swineflu #h1n1";;;#swineflu #h1n1;"2559006818";https://twitter.com/SwineFluNewsORG/status/2559006818
SwineFluNewsIE;2009-07-09 23:46;0;0;"Find Additional Funding For 'Flu - British Medical Association http://tinyurl.com/nyu7dn #swineflu #h1n1";;;#swineflu #h1n1;"2559005982";https://twitter.com/SwineFluNewsIE/status/2559005982
SwineFluNewsSG;2009-07-09 23:46;0;0;"Three some-more exam certain for swine flu in city http://tinyurl.com/lq2xwg #swineflu #h1n1";;;#swineflu #h1n1;"2559004926";https://twitter.com/SwineFluNewsSG/status/2559004926
SwineFlu_news;2009-07-09 23:45;0;0;"Obama Warns of Swine Flu Resurgence in Fall http://t.love.com/230603134";;;;"2558989640";https://twitter.com/SwineFlu_news/status/2558989640
SwineFluNewsUSA;2009-07-09 23:44;0;0;"Swine flu death fee in Britain reaches 14 http://tinyurl.com/njntdm #swineflu #h1n1";;;#swineflu #h1n1;"2558983360";https://twitter.com/SwineFluNewsUSA/status/2558983360
SwineFluNewsUSA;2009-07-09 23:44;0;0;"How much will the Swine Flu affect the United States? Vote now! http://tinyurl.com/qnbnqv #swineflu #h1n1";;;#swineflu #h1n1;"2558974892";https://twitter.com/SwineFluNewsUSA/status/2558974892
Fla_Medic;2009-07-09 23:43;0;0;"Blogging `Employee Absenteeism Soars In Australia' #swineflu #H1N1 #BPRE http://tinyurl.com/nkphrh";;;#swineflu #H1N1 #BPRE;"2558969116";https://twitter.com/Fla_Medic/status/2558969116
SwineFluNewsPH;2009-07-09 23:41;0;0;"If Swine Flu Wasn't Enough, Now There's Swine Ebola http://tinyurl.com/n2422w #swineflu #h1n1";;;#swineflu #h1n1;"2558936918";https://twitter.com/SwineFluNewsPH/status/2558936918
SwineFluNewsAU;2009-07-09 23:41;0;0;"Obama Warns of Swine Flu Resurgence in Fall http://tinyurl.com/kr7smp #swineflu #h1n1";;;#swineflu #h1n1;"2558935336";https://twitter.com/SwineFluNewsAU/status/2558935336
SwineFluNewsEU;2009-07-09 23:35;0;0;"Thais try to captivate tourists with mega bargains http://tinyurl.com/msyedj #swineflu #h1n1";;;#swineflu #h1n1;"2558866973";https://twitter.com/SwineFluNewsEU/status/2558866973
SwineFluNewsORG;2009-07-09 23:35;0;0;"UK death fee related to flu outbreaks jumps to 14 http://tinyurl.com/lglx52 #swineflu #h1n1";;;#swineflu #h1n1;"2558855856";https://twitter.com/SwineFluNewsORG/status/2558855856
LeonardoZ;2009-07-09 23:33;0;0;"RT @_DINA : U.S. government to pay for flu vaccine campaign (Reuters): http://bit.ly/5B2up #heatlh #swineflu";;@_DINA;#heatlh #swineflu;"2558839271";https://twitter.com/LeonardoZ/status/2558839271
SwineFluNewsEU;2009-07-09 23:31;0;0;"Swine Flu Ireland News http://tinyurl.com/neu7cu #swineflu #h1n1";;;#swineflu #h1n1;"2558814384";https://twitter.com/SwineFluNewsEU/status/2558814384
SwineFlu_news;2009-07-09 23:30;0;0;"T in the Park kicks off http://t.love.com/230603384";;;;"2558788660";https://twitter.com/SwineFlu_news/status/2558788660
SwineFluNewsCA;2009-07-09 23:30;0;0;"Refusing to multiply http://tinyurl.com/lmh7m8 #swineflu #h1n1";;;#swineflu #h1n1;"2558787506";https://twitter.com/SwineFluNewsCA/status/2558787506
SwineFluNewsNZ;2009-07-09 23:28;0;0;"Ghaziabad male tests certain for swine flu http://tinyurl.com/mlg5r6 #swineflu #h1n1";;;#swineflu #h1n1;"2558770736";https://twitter.com/SwineFluNewsNZ/status/2558770736
SwineFluNewsAU;2009-07-09 23:27;0;0;"Swine flu epidemic could brush region http://tinyurl.com/mtzj27 #swineflu #h1n1";;;#swineflu #h1n1;"2558757219";https://twitter.com/SwineFluNewsAU/status/2558757219
