username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
mia_payne;2009-10-08 23:58;0;0;"I look like a #zombie really feel awfull… maybe i have the #swineflu http://tr.im/yDhy";;;#zombie #swineflu;"4720823779";https://twitter.com/mia_payne/status/4720823779
SwineFluNewsAU;2009-10-08 23:57;0;0;"Children underneath 9 to get 2- sip A(H1N1) vaccine http://tinyurl.com/yjd8hg6 #swineflu #h1n1";;;#swineflu #h1n1;"4720790808";https://twitter.com/SwineFluNewsAU/status/4720790808
SwineFluDoctors;2009-10-08 23:56;0;0;"#SwineFlu 'Lucky break' as spread of swine flu slows down - Independent http://ow.ly/15TJwx";;;#SwineFlu;"4720777975";https://twitter.com/SwineFluDoctors/status/4720777975
SwineFluDoctors;2009-10-08 23:56;0;0;"#SwineFlu Swine flu put many hospitalized patients into ICU - The Associated Press http://ow.ly/15TJws";;;#SwineFlu;"4720776851";https://twitter.com/SwineFluDoctors/status/4720776851
SwineFluDoctors;2009-10-08 23:56;0;0;"#SwineFlu Your resource for tracking the swine flu - CNET News http://ow.ly/15TJwn";;;#SwineFlu;"4720775278";https://twitter.com/SwineFluDoctors/status/4720775278
swinefluh1n1;2009-10-08 23:55;0;0;""Google tracking flu outbreaks in 16 more countries" http://tinyurl.com/yfnf7qp #swineflu #H1N1";;;#swineflu #H1N1;"4720755402";https://twitter.com/swinefluh1n1/status/4720755402
swinefluh1n1;2009-10-08 23:55;0;0;""In Some Cities, Spring Swine Flu May Be Easing Fall Outbreak" http://tinyurl.com/ygprbww #swineflu #H1N1";;;#swineflu #H1N1;"4720754134";https://twitter.com/swinefluh1n1/status/4720754134
karenauby;2009-10-08 23:53;0;0;"According to @lesliemplt Chico is the epicenter for SWINEFLU -- beware of Sierra Nevada Pale Ale! :P";;@lesliemplt;;"4720702162";https://twitter.com/karenauby/status/4720702162
SwineFluNewsNZ;2009-10-08 23:52;0;0;"H1N1 09 Swine Flu - Update 154 http://tinyurl.com/ybdf2zk #swineflu #h1n1";;;#swineflu #h1n1;"4720691683";https://twitter.com/SwineFluNewsNZ/status/4720691683
SwineFluNewsEU;2009-10-08 23:51;0;0;"Q A-How do we know we have a flu? http://tinyurl.com/yatgr4p #swineflu #h1n1";;;#swineflu #h1n1;"4720673100";https://twitter.com/SwineFluNewsEU/status/4720673100
eliibarbosa;2009-10-08 23:51;0;0;"eu doentinha :( será que é @swineflu ?";;@swineflu;;"4720660947";https://twitter.com/eliibarbosa/status/4720660947
SwineFluNewsORG;2009-10-08 23:49;0;0;"Swine flu put most hospitalized patients in to ICU - AP http://tinyurl.com/ygn6vw3 #swineflu #h1n1";;;#swineflu #h1n1;"4720608937";https://twitter.com/SwineFluNewsORG/status/4720608937
swinefluh1n1;2009-10-08 23:47;0;0;""Texas mother: Swine flu victim asked to leave ER" http://tinyurl.com/yhcewdn #swineflu #H1N1";;;#swineflu #H1N1;"4720563694";https://twitter.com/swinefluh1n1/status/4720563694
swinefluh1n1;2009-10-08 23:47;0;0;""In Some Cities, Spring Swine Flu May Be Easing Fall Outbreak" http://tinyurl.com/yles24a #swineflu #H1N1";;;#swineflu #H1N1;"4720563357";https://twitter.com/swinefluh1n1/status/4720563357
SwineFluNewsCA;2009-10-08 23:47;0;0;"Google Flu Trends apparatus comes to Canada http://tinyurl.com/yzzxtyd #swineflu #h1n1";;;#swineflu #h1n1;"4720560339";https://twitter.com/SwineFluNewsCA/status/4720560339
SwineFluNewsIE;2009-10-08 23:45;0;0;"This predicament is distant from over yet http://tinyurl.com/y87yncs #swineflu #h1n1";;;#swineflu #h1n1;"4720528250";https://twitter.com/SwineFluNewsIE/status/4720528250
SwineFlu_news;2009-10-08 23:45;0;0;"Swine Flu Put Many Paitents in ICU http://t.love.com/259004543";;;;"4720515172";https://twitter.com/SwineFlu_news/status/4720515172
SwineFluNewsUSA;2009-10-08 23:44;0;0;"Q A: How do we know we have a flu? http://tinyurl.com/yfkyd5p #swineflu #h1n1";;;#swineflu #h1n1;"4720496162";https://twitter.com/SwineFluNewsUSA/status/4720496162
SwineFluNewsIN;2009-10-08 23:42;0;0;"New flu aria spreads to Turkey and India http://tinyurl.com/ygwzdgg #swineflu #h1n1";;;#swineflu #h1n1;"4720452446";https://twitter.com/SwineFluNewsIN/status/4720452446
SwineFluNewsPH;2009-10-08 23:41;0;0;"Error #swineflu #h1n1";;;#swineflu #h1n1;"4720433912";https://twitter.com/SwineFluNewsPH/status/4720433912
SwineFluNewsAU;2009-10-08 23:41;0;0;"Swine flu vaccine right away being administered locally http://tinyurl.com/ylqhnae #swineflu #h1n1";;;#swineflu #h1n1;"4720432888";https://twitter.com/SwineFluNewsAU/status/4720432888
4Encouragers;2009-10-08 23:41;0;0;"#Swineflu Think swine flu is no big deal? Think again: Pandemic H1N1 influenza caused a 15-fold increa.. http://bit.ly/Ts7LL";;;#Swineflu;"4720429121";https://twitter.com/4Encouragers/status/4720429121
KingdomFirstMom;2009-10-08 23:40;0;0;"With all the #swineflu chaos, I totally forgot about #jumpstart - Read for the Record today! Did you read it yet?";;;#swineflu #jumpstart;"4720409680";https://twitter.com/KingdomFirstMom/status/4720409680
SwineFluNewsORG;2009-10-08 23:39;0;0;"Young swine flu studious shares her story http://tinyurl.com/yze3sa6 #swineflu #h1n1";;;#swineflu #h1n1;"4720382877";https://twitter.com/SwineFluNewsORG/status/4720382877
h1n1vaccine;2009-10-08 23:36;0;0;"Infectious disease doctor says swine flu vaccine too risky http://bit.ly/mt3kp #swineflu #vaccine";;;#swineflu #vaccine;"4720330105";https://twitter.com/h1n1vaccine/status/4720330105
SwineFluNewsEU;2009-10-08 23:36;0;0;"H1N1 vaccine right away expected to hurl out by subsequent week http://tinyurl.com/yjchjko #swineflu #h1n1";;;#swineflu #h1n1;"4720320726";https://twitter.com/SwineFluNewsEU/status/4720320726
JonKeel;2009-10-08 23:36;0;0;"Seven swine flu deaths take fee to 366 http://tinyurl.com/yd47lhh #swineflu #h1n1 : Seven swine flu deaths take .. http://bit.ly/UE7Ak";;;#swineflu #h1n1;"4720318930";https://twitter.com/JonKeel/status/4720318930
Fla_Medic;2009-10-08 23:35;0;0;"Blogging `NEJM: Review Of Hospitalized US Patients With Novel H1N1' #H1N1 #Swineflu http://tinyurl.com/yjncxts";;;#H1N1 #Swineflu;"4720302542";https://twitter.com/Fla_Medic/status/4720302542
swinefluh1n1;2009-10-08 23:32;0;0;""Companies Update Pandemic (H1N1) Flu Vaccine Projects" http://tinyurl.com/yjjatp9 #swineflu #H1N1";;;#swineflu #H1N1;"4720232945";https://twitter.com/swinefluh1n1/status/4720232945
ClynsBrands;2009-10-08 23:30;0;0;"#h1n1 #swineflu The One Thing: 10/8: H1N1: Who do you trust?[0:00:00] ... Well hello America. Ha.. http://bit.ly/CCnqX";;;#h1n1 #swineflu;"4720188517";https://twitter.com/ClynsBrands/status/4720188517
ClynsBrands;2009-10-08 23:30;0;0;"#h1n1 #swineflu Facing the Facts: Doctors debate whether or not you should get H1N1 vaccine[0:01.. http://bit.ly/2Gf4UT";;;#h1n1 #swineflu;"4720187906";https://twitter.com/ClynsBrands/status/4720187906
SwineFluNewsCA;2009-10-08 23:30;0;0;"H1N1 vaccine right away approaching to hurl out by subsequent week http://tinyurl.com/ygon5te #swineflu #h1n1";;;#swineflu #h1n1;"4720183337";https://twitter.com/SwineFluNewsCA/status/4720183337
SwineFlu_news;2009-10-08 23:30;0;0;"Third of swine flu patients in ICUs otherwise healthy - stud http://t.love.com/259001016";;;;"4720176838";https://twitter.com/SwineFlu_news/status/4720176838
SwineFluNewsNZ;2009-10-08 23:29;0;0;"Google Flu Trends apparatus comes to Canada http://tinyurl.com/ygong7p #swineflu #h1n1";;;#swineflu #h1n1;"4720159271";https://twitter.com/SwineFluNewsNZ/status/4720159271
SwineFluNewsUSA;2009-10-08 23:29;0;0;"How a Swine Flu Affects Us All http://tinyurl.com/ygdtwwl #swineflu #h1n1";;;#swineflu #h1n1;"4720158605";https://twitter.com/SwineFluNewsUSA/status/4720158605
KRAVCHICK;2009-10-08 23:29;0;0;"RT @GardenSERF : Dr who promoted swineflu vac...his kids won't be getting it http://bit.ly/laAbX #h1n1 (via @United_Ignited )";;@GardenSERF @United_Ignited;#h1n1;"4720155872";https://twitter.com/KRAVCHICK/status/4720155872
SwineFluNewsORG;2009-10-08 23:27;0;0;"Some Expectant Mothers Opting Out of H1N1 Vaccine Despite CDC Recommendations http://tinyurl.com/yk9oved #swineflu #h1n1";;;#swineflu #h1n1;"4720118693";https://twitter.com/SwineFluNewsORG/status/4720118693
mnt_swineflu;2009-10-08 23:26;0;0;"HHS Unveils New Features On Flu.gov: HHS Secretary Kathleen Sebelius today unveiled several new resources on th.. http://bit.ly/dMkR7";;;;"4720099725";https://twitter.com/mnt_swineflu/status/4720099725
SwineFluNewsHK;2009-10-08 23:25;0;0;"WHO to assist Vietnam with A/H1N1 vaccines http://tinyurl.com/y8o64v6 #swineflu #h1n1";;;#swineflu #h1n1;"4720058439";https://twitter.com/SwineFluNewsHK/status/4720058439
SwineFluNewsAU;2009-10-08 23:24;0;0;"Swine flu and pig barreling http://tinyurl.com/yzk8b5h #swineflu #h1n1";;;#swineflu #h1n1;"4720047795";https://twitter.com/SwineFluNewsAU/status/4720047795
imcody;2009-10-08 23:24;0;0;"@kyledhastings just found out he's carrying the swineflu ...I'm 90% sure he tried to give it to the parking attendant...";;@kyledhastings;;"4720045458";https://twitter.com/imcody/status/4720045458
swinefluh1n1;2009-10-08 23:22;0;0;""ABQ hospitals elevate flu preparedness" http://tinyurl.com/ygnbqr8 #swineflu #H1N1";;;#swineflu #H1N1;"4720007861";https://twitter.com/swinefluh1n1/status/4720007861
swinefluh1n1;2009-10-08 23:22;0;0;""Hospital overrun because of swine flu concern" http://tinyurl.com/yjgabad #swineflu #H1N1";;;#swineflu #H1N1;"4720006455";https://twitter.com/swinefluh1n1/status/4720006455
swinefluh1n1;2009-10-08 23:22;0;0;""H1N1 vaccine arrives" http://tinyurl.com/yzadgk2 #swineflu #H1N1";;;#swineflu #H1N1;"4720006031";https://twitter.com/swinefluh1n1/status/4720006031
NixiePixel;2009-10-08 23:22;0;1;"I've been sneezing all day, people are looking at me like I have #swineflu . To comfort them I say in my sniffle-stupor: "I haf' allergeez!"";;;#swineflu;"4719996385";https://twitter.com/NixiePixel/status/4719996385
SwineFluNewsIE;2009-10-08 23:21;0;0;"Swine flu: 290 pupils ill though propagandize stays open HUNDREDS of pupils... http://tinyurl.com/ybrw5r9 #swineflu #h1n1";;;#swineflu #h1n1;"4719988243";https://twitter.com/SwineFluNewsIE/status/4719988243
SwineFluNewsSG;2009-10-08 23:21;0;0;"University of Alabama at Birmingham investigate finds three times hazard to quarrel flu http://tinyurl.com/yeqoh8m #swineflu #h1n1";;;#swineflu #h1n1;"4719987548";https://twitter.com/SwineFluNewsSG/status/4719987548
coraxmortifer;2009-10-08 23:21;0;0;"Great...got the swineflu -.- no jk...why??? i'm gonna miss the homecoming dance T_T";;;;"4719978515";https://twitter.com/coraxmortifer/status/4719978515
SwineFluNewsEU;2009-10-08 23:19;0;0;"Swine Flu Fueled 15-Fold Rise in Intensive Care Lung Cases in Australia http://tinyurl.com/yh7am2l #swineflu #h1n1";;;#swineflu #h1n1;"4719941490";https://twitter.com/SwineFluNewsEU/status/4719941490
swineflumania;2009-10-08 23:17;0;0;"PIG AIDS! #swineflu 'Lucky break' as spread of swine flu slows down - Independent: Times Onl.. http://bit.ly/1fmlII";;;#swineflu;"4719897432";https://twitter.com/swineflumania/status/4719897432
SwineFluNewsORG;2009-10-08 23:17;0;0;"Swine Flu May Bring Surge in Hospitalizations http://tinyurl.com/yz9agyp #swineflu #h1n1";;;#swineflu #h1n1;"4719882431";https://twitter.com/SwineFluNewsORG/status/4719882431
SwineFlu_news;2009-10-08 23:15;0;0;"Swine flu-related death confirmed in Washoe County http://t.love.com/258998181";;;;"4719832343";https://twitter.com/SwineFlu_news/status/4719832343
swineflu2;2009-10-08 23:14;0;0;"#swineflu 'Lucky break' as spread of swine flu slows down - Independent: Times Online'Lucky break&.. http://bit.ly/1fmlII";;;#swineflu;"4719826220";https://twitter.com/swineflu2/status/4719826220
swineflu2;2009-10-08 23:14;0;0;"#swineflu Swine flu-related death confirmed in Washoe County - San Jose Mercury News: Swine flu-relate.. http://bit.ly/1KJxUj";;;#swineflu;"4719825396";https://twitter.com/swineflu2/status/4719825396
SwineFluNewsCA;2009-10-08 23:14;0;0;"Swine flu reduction serious than feared? http://tinyurl.com/yfwcqpy #swineflu #h1n1";;;#swineflu #h1n1;"4719807956";https://twitter.com/SwineFluNewsCA/status/4719807956
hunted69;2009-10-08 23:13;0;0;"i am aiding my swineflu";;;;"4719795889";https://twitter.com/hunted69/status/4719795889
