username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
SwineFluNewsUSA;2009-12-15 23:57;0;0;"Mobile County Woman Dies from Swine Flu http://tinyurl.com/ycobcsq #swineflu #al #montgomery";;;#swineflu #al #montgomery;"6712402601";https://twitter.com/SwineFluNewsUSA/status/6712402601
SwineFluDoctors;2009-12-15 23:52;0;0;"#SwineFlu US swine flu response hurt by spending cut -report - Reuters http://ow.ly/16a0pV";;;#SwineFlu;"6712279915";https://twitter.com/SwineFluDoctors/status/6712279915
SwineFluDoctors;2009-12-15 23:52;0;0;"#SwineFlu Peaked in Europe, swine flu toll ticks up in Turkey - Hurriyet Daily News http://ow.ly/16a0pL";;;#SwineFlu;"6712277263";https://twitter.com/SwineFluDoctors/status/6712277263
myrnaslist;2009-12-15 23:52;0;0;"RT @DebbyBruck : what's new? THIS! Overlooked 150 Year Old Household Cleaner a Remedy for SwineFlu ? http://bit.ly/8rmAps";;@DebbyBruck;;"6712254850";https://twitter.com/myrnaslist/status/6712254850
SwinefluAvenger;2009-12-15 23:48;0;0;"RT @swineflu _wires Swineflu Avenger http://bit.ly/6psIQ8";;@swineflu;;"6712164670";https://twitter.com/SwinefluAvenger/status/6712164670
SwineFluNewsORG;2009-12-15 23:48;0;0;"800,000 swine flu shots removed over discontinued potency http://tinyurl.com/yb977kr #swineflu #virus";;;#swineflu #virus;"6712160569";https://twitter.com/SwineFluNewsORG/status/6712160569
SwineFlu_news;2009-12-15 23:45;0;0;"Siouxland District Health Department received recalled vaccine http://t.love.com/280674303";;;;"6712069396";https://twitter.com/SwineFlu_news/status/6712069396
nbcsandiego;2009-12-15 23:45;1;0;"Doses of the recalled @swineflu vaccine was distributed in San Diego #nbcsd http://bit.ly/6X9l8m";;@swineflu;#nbcsd;"6712062269";https://twitter.com/nbcsandiego/status/6712062269
swinefluh1n1;2009-12-15 23:36;0;0;""H1N1 news: Dec. 15, 2009 | H1N1 Influenza Center" http://tinyurl.com/yebggg8 #swineflu #H1N1";;;#swineflu #H1N1;"6711814753";https://twitter.com/swinefluh1n1/status/6711814753
live_h1n1;2009-12-15 23:35;0;0;"Hoffenheim pair diagnosed with #swineflu - Daily Times : http://bit.ly/6hKugN";;;#swineflu;"6711784826";https://twitter.com/live_h1n1/status/6711784826
